A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,Adsorption energy(ev)
19,19,32,53,53,53,53,13,20,20,41,74,74,74,74,14,4,4,4,5,5,5,5,3,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.897,0.862,0.862,5.32,4.93,4.93,4.93,4.93,2.7,2.8,2.8,1.5,1.3,1.3,1.3,1.3,1.8,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,39.098,39.098,72.64,126.904,126.904,126.904,126.904,26.982,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,933.4,-7311.272416,-7418.466394,-107.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063778507
19,19,32,53,53,53,53,20,20,20,41,74,74,74,74,20,4,4,4,5,5,5,5,4,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.647,0.862,0.862,5.32,4.93,4.93,4.93,4.93,1.54,2.8,2.8,1.5,1.3,1.3,1.3,1.3,2.2,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,39.098,39.098,72.64,126.904,126.904,126.904,126.904,40.078,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,1112.15,-7311.272416,-8318.431717,-1002.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.819501567
19,19,32,53,53,53,53,12,20,20,41,74,74,74,74,12,4,4,4,5,5,5,5,3,0.757,0.757,0.32,0.214,0.214,0.214,0.214,1.023,0.862,0.862,5.32,4.93,4.93,4.93,4.93,1.74,2.8,2.8,1.5,1.3,1.3,1.3,1.3,1.7,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,39.098,39.098,72.64,126.904,126.904,126.904,126.904,24.305,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,923.15,-7311.272416,-9000.254382,-1688.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.690465708
19,19,32,53,53,53,53,9,20,20,41,74,74,74,74,10,4,4,4,5,5,5,5,2,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.824,0.862,0.862,5.32,4.93,4.93,4.93,4.93,0.0017,2.8,2.8,1.5,1.3,1.3,1.3,1.3,0.57,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,39.098,39.098,72.64,126.904,126.904,126.904,126.904,18.998,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,53.63,-7311.272416,-7972.120444,-656.7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.088727741
37,37,32,53,53,53,53,3,48,48,41,74,74,74,74,4,5,5,4,5,5,5,5,2,0.363,0.363,0.32,0.214,0.214,0.214,0.214,3.582,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.534,3,3,1.5,1.3,1.3,1.3,1.3,2.1,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,85.468,85.468,72.64,126.904,126.904,126.904,126.904,6.941,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,453.85,-7109.915657,-7313.663079,-200.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6995217
37,37,32,53,53,53,53,30,48,48,41,74,74,74,74,35,5,5,4,5,5,5,5,4,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.388,1.53,1.53,5.32,4.93,4.93,4.93,4.93,7.13,3,3,1.5,1.3,1.3,1.3,1.3,1.5,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,85.468,85.468,72.64,126.904,126.904,126.904,126.904,65.38,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,692.88,-7109.915657,-9145.000531,-2035.5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499425599
37,37,32,53,53,53,53,19,48,48,41,74,74,74,74,20,5,5,4,5,5,5,5,4,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.757,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.862,3,3,1.5,1.3,1.3,1.3,1.3,2.8,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,85.468,85.468,72.64,126.904,126.904,126.904,126.904,39.098,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,336.5,-7109.915657,-7903.425593,-790.3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.156836351
37,37,32,53,53,53,53,11,48,48,41,74,74,74,74,12,5,5,4,5,5,5,5,3,0.363,0.363,0.32,0.214,0.214,0.214,0.214,1.228,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.971,3,3,1.5,1.3,1.3,1.3,1.3,2.2,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,85.468,85.468,72.64,126.904,126.904,126.904,126.904,22.99,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,371.15,-7109.915657,-8416.088452,-1304.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.991794827
37,37,32,53,53,53,53,13,48,48,41,74,74,74,74,14,5,5,4,5,5,5,5,3,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.897,1.53,1.53,5.32,4.93,4.93,4.93,4.93,2.7,3,3,1.5,1.3,1.3,1.3,1.3,1.8,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,85.468,85.468,72.64,126.904,126.904,126.904,126.904,26.982,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,933.4,-7109.915657,-7217.663247,-107.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.617390147
37,37,32,53,53,53,53,20,48,48,41,74,74,74,74,20,5,5,4,5,5,5,5,4,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.647,1.53,1.53,5.32,4.93,4.93,4.93,4.93,1.54,3,3,1.5,1.3,1.3,1.3,1.3,2.2,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,85.468,85.468,72.64,126.904,126.904,126.904,126.904,40.078,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,1112.15,-7109.915657,-8117.363489,-1002.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.108031851
37,37,32,53,53,53,53,12,48,48,41,74,74,74,74,12,5,5,4,5,5,5,5,3,0.363,0.363,0.32,0.214,0.214,0.214,0.214,1.023,1.53,1.53,5.32,4.93,4.93,4.93,4.93,1.74,3,3,1.5,1.3,1.3,1.3,1.3,1.7,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,85.468,85.468,72.64,126.904,126.904,126.904,126.904,24.305,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,923.15,-7109.915657,-8799.181584,-1688.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97442747
37,37,32,53,53,53,53,9,48,48,41,74,74,74,74,10,5,5,4,5,5,5,5,2,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.824,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.0017,3,3,1.5,1.3,1.3,1.3,1.3,0.57,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,85.468,85.468,72.64,126.904,126.904,126.904,126.904,18.998,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,53.63,-7109.915657,-7770.277551,-656.7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.602593513
55,55,32,53,53,53,53,3,78,78,41,74,74,74,74,4,6,6,4,5,5,5,5,2,0.242,0.242,0.32,0.214,0.214,0.214,0.214,3.582,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.534,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.1,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,132.905,132.905,72.64,126.904,126.904,126.904,126.904,6.941,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,453.85,-7279.26879,-7483.312344,-200.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.995653647
55,55,32,53,53,53,53,30,78,78,41,74,74,74,74,35,6,6,4,5,5,5,5,4,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.388,1.87,1.87,5.32,4.93,4.93,4.93,4.93,7.13,3.3,3.3,1.5,1.3,1.3,1.3,1.3,1.5,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,132.905,132.905,72.64,126.904,126.904,126.904,126.904,65.38,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,692.88,-7279.26879,-9314.936541,-2035.5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083450109
55,55,32,53,53,53,53,19,78,78,41,74,74,74,74,20,6,6,4,5,5,5,5,4,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.757,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.862,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.8,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,132.905,132.905,72.64,126.904,126.904,126.904,126.904,39.098,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,336.5,-7279.26879,-8072.879262,-790.3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.257371416
55,55,32,53,53,53,53,11,78,78,41,74,74,74,74,12,6,6,4,5,5,5,5,3,0.242,0.242,0.32,0.214,0.214,0.214,0.214,1.228,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.971,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.2,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,132.905,132.905,72.64,126.904,126.904,126.904,126.904,22.99,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,371.15,-7279.26879,-8585.721806,-1304.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.272015647
55,55,32,53,53,53,53,13,78,78,41,74,74,74,74,14,6,6,4,5,5,5,5,3,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.897,1.87,1.87,5.32,4.93,4.93,4.93,4.93,2.7,3.3,3.3,1.5,1.3,1.3,1.3,1.3,1.8,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,132.905,132.905,72.64,126.904,126.904,126.904,126.904,26.982,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,933.4,-7279.26879,-7388.073908,-107.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.674917321
55,55,32,53,53,53,53,20,78,78,41,74,74,74,74,20,6,6,4,5,5,5,5,4,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.647,1.87,1.87,5.32,4.93,4.93,4.93,4.93,1.54,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.2,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,132.905,132.905,72.64,126.904,126.904,126.904,126.904,40.078,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,1112.15,-7279.26879,-8285.500756,-1002.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89216521
55,55,32,53,53,53,53,12,78,78,41,74,74,74,74,12,6,6,4,5,5,5,5,3,0.242,0.242,0.32,0.214,0.214,0.214,0.214,1.023,1.87,1.87,5.32,4.93,4.93,4.93,4.93,1.74,3.3,3.3,1.5,1.3,1.3,1.3,1.3,1.7,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,132.905,132.905,72.64,126.904,126.904,126.904,126.904,24.305,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,923.15,-7279.26879,-8969.13887,-1688.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.578579333
55,55,32,53,53,53,53,9,78,78,41,74,74,74,74,10,6,6,4,5,5,5,5,2,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.824,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.0017,3.3,3.3,1.5,1.3,1.3,1.3,1.3,0.57,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,132.905,132.905,72.64,126.904,126.904,126.904,126.904,18.998,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,53.63,-7279.26879,-7939.247624,-656.7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.219533915
3,3,50,53,53,53,53,3,4,4,69,74,74,74,74,4,2,2,5,5,5,5,5,2,3.582,3.582,0.228,0.214,0.214,0.214,0.214,3.582,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.534,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.1,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,5.3917,6.941,6.941,118.71,126.904,126.904,126.904,126.904,6.941,453.85,453.85,505.21,386.65,386.65,386.65,386.65,453.85,-5642.303438,-5845.394759,-200.0479,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.043420917
3,3,50,53,53,53,53,30,4,4,69,74,74,74,74,35,2,2,5,5,5,5,5,4,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.388,0.534,0.534,7.29,4.93,4.93,4.93,4.93,7.13,2.1,2.1,1.7,1.3,1.3,1.3,1.3,1.5,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,9.3942,6.941,6.941,118.71,126.904,126.904,126.904,126.904,65.38,453.85,453.85,505.21,386.65,386.65,386.65,386.65,692.88,-5642.303438,-7676.539148,-2035.5843,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348589968
3,3,50,53,53,53,53,19,4,4,69,74,74,74,74,20,2,2,5,5,5,5,5,4,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.757,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.862,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.8,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,4.3407,6.941,6.941,118.71,126.904,126.904,126.904,126.904,39.098,453.85,453.85,505.21,386.65,386.65,386.65,386.65,336.5,-5642.303438,-6436.165303,-790.3531,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.508765594
3,3,50,53,53,53,53,11,4,4,69,74,74,74,74,12,2,2,5,5,5,5,5,3,3.582,3.582,0.228,0.214,0.214,0.214,0.214,1.228,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.971,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.2,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,5.1391,6.941,6.941,118.71,126.904,126.904,126.904,126.904,22.99,453.85,453.85,505.21,386.65,386.65,386.65,386.65,371.15,-5642.303438,-6947.994435,-1304.181,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.509997419
3,3,50,53,53,53,53,13,4,4,69,74,74,74,74,14,2,2,5,5,5,5,5,3,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.897,0.534,0.534,7.29,4.93,4.93,4.93,4.93,2.7,2.1,2.1,1.7,1.3,1.3,1.3,1.3,1.8,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,5.9858,6.941,6.941,118.71,126.904,126.904,126.904,126.904,26.982,453.85,453.85,505.21,386.65,386.65,386.65,386.65,933.4,-5642.303438,-5747.842671,-107.1302,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.590966762
3,3,50,53,53,53,53,20,4,4,69,74,74,74,74,20,2,2,5,5,5,5,5,4,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.647,0.534,0.534,7.29,4.93,4.93,4.93,4.93,1.54,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.2,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,6.1132,6.941,6.941,118.71,126.904,126.904,126.904,126.904,40.078,453.85,453.85,505.21,386.65,386.65,386.65,386.65,1112.15,-5642.303438,-6648.689539,-1002.3398,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.046300787
